"","segment_id","annotated_genes","seqnames","start","end","width","strand","average_shap_value","reliability_shap_value","shap_variance","z_score","avg_meth_R","avg_meth_S","diff","direction","mean_coef","gene_symbol","avg_depth","dist_to_TSS","baseMean","log2FoldChange","lfcSE","pvalue","padj","type","description","gene_members","gene_dist.to.feature","gene_feature.name","cgi_members","reg_members"
"2983","chr7:100628911-100629015","TFR2","chr7",100628911,100629015,105,"*",2.77647640059191e-05,2.77647640059191e-05,3.99858728538601e-10,0.320187828350028,0.785,0.095,0.69,"M",3.73504507079057e-05,"",23.4825,13764,68.6480790077119,8.88510168175829,0.744400656160871,8.08374863353754e-35,1.60348122895039e-32,"protein_coding","transferrin receptor 2 [Source:HGNC Symbol;Acc:HGNC:11762]","intron",-2162,"XR_007060455.1","",""
"2984","chr11:11123872-11124926","CSNK2A3","chr11",11123872,11124926,1055,"*",-2.77599858092024e-05,2.77599858092024e-05,3.03854863448034e-09,0.320004484950133,0,0.62,-0.62,"U",-1.67161271457873e-05,"",2.6675,228324,NA,NA,NA,NA,NA,NA,NA,"intron",8489,"NR_187402.1","",""
"2985","chr16:83323848-83325646","HSBP1","chr16",83323848,83325646,1799,"*",-2.77599858092024e-05,2.77599858092024e-05,3.03854863448034e-09,0.320004484950133,0,0.31,-0.31,"U",-1.67161271457873e-05,"",2.1375,-393665,NA,NA,NA,NA,NA,NA,NA,"intron",73864,"XR_007065144.1","",""
"2986","chr17:56311981-56313890","NOG","chr17",56311981,56313890,1910,"*",-2.77599858092024e-05,2.77599858092024e-05,3.03854863448034e-09,0.320004484950133,0,0.465,-0.465,"U",-1.67161271457873e-05,"",2.815,-279809,54.5324233221134,-7.68750366334142,1.05031156876356,6.78341419105433e-15,2.21961955589425e-13,"protein_coding","noggin [Source:HGNC Symbol;Acc:HGNC:7866]","intron",-9561,"XM_006721728.4","","enhD"
"2987","chr2:161692718-161694674","DPP4","chr2",161692718,161694674,1957,"*",-2.77599858092024e-05,2.77599858092024e-05,3.03854863448034e-09,0.320004484950133,0,0.31,-0.31,"U",-1.67161271457873e-05,"",1.77,379720,31.6060381964896,3.33406528965235,0.743897350030014,4.13019881812439e-07,4.27004954733622e-06,"protein_coding","dipeptidyl peptidase 4 [Source:HGNC Symbol;Acc:HGNC:3009]","intron",-14091,"XM_011511513.3","",""
"2988","chr3:26128894-26130245","NGLY1","chr3",26128894,26130245,1352,"*",-2.77599858092024e-05,2.77599858092024e-05,3.03854863448034e-09,0.320004484950133,0,0.62,-0.62,"U",-1.67161271457873e-05,"",2.8225,-338855,NA,NA,NA,NA,NA,NA,NA,"",-13405,"XR_001740551.1","",""
"2989","chr9:137160930-137161089","GRIN1","chr9",137160930,137161089,160,"*",2.77370979594379e-05,2.77370979594379e-05,8.10292673395932e-10,0.319126259033337,0.905,0.105,0.8,"M",1.94284825841992e-05,"",38.9175,22584,1076.56900324778,8.71855490535281,0.795132416665184,6.94377132801837e-30,9.64815221915287e-28,"protein_coding","glutamate ionotropic receptor NMDA type subunit 1 [Source:HGNC Symbol;Acc:HGNC:4584]","prom,exon,intron",0,"XR_007061876.1","CpGi",""
"2990","chr17:69975444-69977286","MAP2K6","chr17",69975444,69977286,1843,"*",-2.77194480723617e-05,2.77194480723617e-05,3.0281442128207e-09,0.318449018120877,0,0.6,-0.6,"U",-1.67161271457951e-05,"",1.615,560747,845.079840069219,1.69629894290547,1.18337654120365,0.00904149848025971,0.0280772596943673,"protein_coding","mitogen-activated protein kinase kinase 6 [Source:HGNC Symbol;Acc:HGNC:6846]","intron",13739,"NR_110874.1","",""
"2991","chr10:35703570-35705469","FZD8","chr10",35703570,35705469,1900,"*",-2.77053501935313e-05,2.77053501935313e-05,3.02452898143889e-09,0.317908070732282,0.11,0.555,-0.445,"U",-1.67161271457951e-05,"",2.785,-61274,284.969298146677,-6.68275461815931,0.745769247546569,1.99617253612498e-20,1.22157264859631e-18,"protein_coding","frizzled class receptor 8 [Source:HGNC Symbol;Acc:HGNC:4046]","",-8655,"XR_001747289.1","",""
"2992","chr7:54562201-54562897","SEC61G","chr7",54562201,54562897,697,"*",2.77006717485294e-05,2.77006717485294e-05,1.77681322063842e-10,0.317728554889018,0.07,0.755,-0.685,"U",-3.83163310562258e-05,"",3.065,197077,4409.9841649015,-1.01086908466766,0.269524376404335,2.51906366872526e-05,0.000175729588260674,"protein_coding","SEC61 translocon subunit gamma [Source:HGNC Symbol;Acc:HGNC:18277]","exon,intron",5233,"NR_038994.1","",""
"2993","chr4:94969381-94969620","BMPR1B","chr4",94969381,94969620,240,"*",2.76956881223339e-05,2.76956881223339e-05,9.30925952020181e-10,0.317537328988395,0.41,0.965,-0.555,"U",-3.49054104799238e-05,"",18.825,211426,13.3848153342443,-4.24935149721091,0.695805897939801,1.55875717256005e-10,2.92452536185076e-09,"protein_coding","bone morphogenetic protein receptor type 1B [Source:HGNC Symbol;Acc:HGNC:1077]","intron",-5392,"XM_047416094.1","",""
"2994","chr1:94303215-94304335","ABCD3","chr1",94303215,94304335,1121,"*",-2.76762181918078e-05,2.76762181918078e-05,3.01706355187362e-09,0.31679025148823,0,0.29,-0.29,"U",-1.6716127145799e-05,"",2.1125,-114054,NA,NA,NA,NA,NA,NA,NA,"intron",10258,"XM_047434754.1","","enhP"
"2995","chr13:109003627-109005141","IRS2","chr13",109003627,109005141,1515,"*",-2.76762181918078e-05,2.76762181918078e-05,3.01706355187362e-09,0.31679025148823,0,0.29,-0.29,"U",-1.6716127145799e-05,"",2.2125,781442,NA,NA,NA,NA,NA,NA,NA,"intron",87728,"XM_047430185.1","",""
"2996","chr4:110552707-110554563","PITX2","chr4",110552707,110554563,1857,"*",-2.76762181918078e-05,2.76762181918078e-05,3.01706355187362e-09,0.31679025148823,0,0.58,-0.58,"U",-1.6716127145799e-05,"",2.3375,87560,NA,NA,NA,NA,NA,NA,NA,"exon,intron",-56780,"XR_939071.3","","enhD"
"2997","chr8:18928330-18930182","NAT2","chr8",18928330,18930182,1853,"*",-2.76762181918078e-05,2.76762181918078e-05,3.01706355187362e-09,0.31679025148823,0,0.29,-0.29,"U",-1.6716127145799e-05,"",2.76,542019,NA,NA,NA,NA,NA,NA,NA,"intron",37028,"XR_007060837.1","",""
"2998","chr9:77997566-77997949","GNAQ","chr9",77997566,77997949,384,"*",-2.76762181917765e-05,2.76762181917765e-05,3.01706355186675e-09,0.31679025148703,0.06,0.64,-0.58,"U",-1.67161271457873e-05,"",17.825,33862,198.540305876934,-6.10901353023302,0.864406450467657,1.32014077996007e-13,3.69356897988439e-12,"protein_coding","G protein subunit alpha q [Source:HGNC Symbol;Acc:HGNC:4390]","intron",-13519,"XM_047423240.1","","enhD"
"2999","chr3:5999544-6000611","EDEM1","chr3",5999544,6000611,1068,"*",2.76152720297331e-05,2.76152720297331e-05,4.29484976459129e-10,0.314451696332816,0.07,0.685,-0.615,"U",-3.69820622426273e-05,"",1.635,811898,NA,NA,NA,NA,NA,NA,NA,"",37014,"XR_001740591.3","",""
"3000","chr3:159706929-159708712","IL12A","chr3",159706929,159708712,1784,"*",2.76090215710818e-05,2.76090215710818e-05,2.4885172968712e-10,0.314211861012511,0.05,0.705,-0.655,"U",-3.78307013426123e-05,"",4.25,-280123,94.5171442906356,-2.02382095214537,0.671338739600253,7.80752811521253e-05,0.000479389242311482,"protein_coding","interleukin 12A [Source:HGNC Symbol;Acc:HGNC:5969]","intron",-23673,"NM_001414420.1","",""
"3001","chrX:120560334-120561105","LAMP2","chrX",120560334,120561105,772,"*",-2.76078891621673e-05,2.76078891621673e-05,3.61794646897392e-09,0.314168409536407,0,0.305,-0.305,"U",-1.6716127145799e-05,"CUL4B",1.9975,-90969,5236.09575559063,0.250451989423567,0.103325489560231,0.0129625281062028,0.0376936845001118,"protein_coding","lysosomal associated membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:6501]","prom,exon,intron",0,"NM_001079872.2","CpGi,shores","enhP,prom"
"3002","chr2:60989575-60989877","PEX13","chr2",60989575,60989877,303,"*",-2.76078891621582e-05,2.76078891621582e-05,3.61794646897128e-09,0.314168409536056,1,0.695,0.305,"M",1.6716127145789e-05,"",4.1025,-27348,NA,NA,NA,NA,NA,NA,NA,"intron",21978,"XM_011532578.3","",""
"3003","chr18:50022273-50024091","ACAA2","chr18",50022273,50024091,1819,"*",2.75814157875756e-05,2.75814157875756e-05,5.09775864687933e-10,0.313152604036516,0.15,0.875,-0.725,"U",-3.77885015702814e-05,"",2.9675,-208320,2278.92401601298,1.3893009709965,0.253240420155388,2.58477986800156e-09,3.99481131453309e-08,"protein_coding","acetyl-CoA acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:83]","intron",-47936,"XR_007066365.1","",""
"3004","chr8:127405653-127407263","MYC","chr8",127405653,127407263,1611,"*",-2.75805332245278e-05,2.75805332245278e-05,2.99259169160944e-09,0.313118739355047,0,0.405,-0.405,"U",-1.67161271457967e-05,"",4.0725,-328171,18530.1412284101,0.895400482084978,0.157124185919865,2.40442522949727e-09,3.73211432546143e-08,"protein_coding","MYC proto-oncogene, bHLH transcription factor [Source:HGNC Symbol;Acc:HGNC:7553]","intron",5256,"NR_109834.1","",""
"3005","chr4:110576459-110577000","PITX2","chr4",110576459,110577000,542,"*",-2.75805332245278e-05,2.75805332245278e-05,2.99259169160944e-09,0.313118739355047,0,0.675,-0.675,"U",-1.67161271457967e-05,"",3.61,65123,NA,NA,NA,NA,NA,NA,NA,"",-34343,"XR_939071.3","",""
"3006","chr3:127920565-127922531","SEC61A1","chr3",127920565,127922531,1967,"*",-2.75805332245176e-05,2.75805332245176e-05,2.9925916916072e-09,0.313118739354655,0.01,0.415,-0.405,"U",-1.67161271457929e-05,"",23.3575,-129110,23231.8703057123,-0.608668314443294,0.22007030984192,0.00238677616910967,0.00927556494743037,"protein_coding","SEC61 translocon subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:18276]","prom,intron",720,"XR_001740896.2","",""
"3007","chr12:7818206-7818399","SLC2A14","chr12",7818206,7818399,194,"*",-2.75805332245176e-05,2.75805332245176e-05,2.9925916916072e-09,0.313118739354655,0,0.27,-0.27,"U",-1.67161271457929e-05,"",18.375,72749,NA,NA,NA,NA,NA,NA,NA,"intron",28806,"NM_024865.4","",""
"3008","chr14:38733629-38734356","SEC23A","chr14",38733629,38734356,728,"*",-2.75805332245176e-05,2.75805332245176e-05,2.9925916916072e-09,0.313118739354655,0,0.27,-0.27,"U",-1.67161271457929e-05,"",1.4275,375290,NA,NA,NA,NA,NA,NA,NA,"",-144374,"NR_135256.1","",""
"3009","chr20:7468047-7469405","BMP2","chr20",7468047,7469405,1359,"*",-2.75805332245176e-05,2.75805332245176e-05,2.9925916916072e-09,0.313118739354655,0,0.27,-0.27,"U",-1.67161271457929e-05,"",4.095,700361,NA,NA,NA,NA,NA,NA,NA,"",96441,"NR_107029.1","",""
"3010","chr21:26355116-26356890","APP","chr21",26355116,26356890,1775,"*",-2.75805332245176e-05,2.75805332245176e-05,2.9925916916072e-09,0.313118739354655,0,0.27,-0.27,"U",-1.67161271457929e-05,"",1.9675,-183988,18301.4941768795,0.787977401078311,0.239710433997248,0.000267010827517902,0.00141536406580721,"protein_coding","amyloid beta precursor protein [Source:HGNC Symbol;Acc:HGNC:620]","",-36745,"NR_135516.1","",""
"3011","chr21:29694248-29695934","BACH1","chr21",29694248,29695934,1687,"*",-2.75805332245176e-05,2.75805332245176e-05,2.9925916916072e-09,0.313118739354655,0,0.27,-0.27,"U",-1.67161271457929e-05,"",2.16,500101,2503.00910625602,0.307978929606032,0.111890249825268,0.00460336849267395,0.0160506830629516,"protein_coding","BTB domain and CNC homolog 1 [Source:HGNC Symbol;Acc:HGNC:935]","intron",-52241,"NR_027021.1","",""
"3012","chr21:29804090-29806023","BACH1","chr21",29804090,29806023,1934,"*",-2.75805332245176e-05,2.75805332245176e-05,2.9925916916072e-09,0.313118739354655,0,0.27,-0.27,"U",-1.67161271457929e-05,"",1.0275,609943,2503.00910625602,0.307978929606032,0.111890249825268,0.00460336849267395,0.0160506830629516,"protein_coding","BTB domain and CNC homolog 1 [Source:HGNC Symbol;Acc:HGNC:935]","intron",55917,"NR_027021.1","",""
"3013","chr3:41298008-41299558","CTNNB1","chr3",41298008,41299558,1551,"*",-2.75805332245176e-05,2.75805332245176e-05,2.9925916916072e-09,0.313118739354655,0,0.27,-0.27,"U",-1.67161271457929e-05,"",2.7925,103267,NA,NA,NA,NA,NA,NA,NA,"intron",40175,"XR_001740666.3","",""
"3014","chr4:110881399-110882507","PITX2","chr4",110881399,110882507,1109,"*",-2.75805332245176e-05,2.75805332245176e-05,2.9925916916072e-09,0.313118739354655,0,0.27,-0.27,"U",-1.67161271457929e-05,"",2.1,-239276,NA,NA,NA,NA,NA,NA,NA,"",-20753,"NR_030643.1","",""
"3015","chr4:111226322-111228239","PITX2","chr4",111226322,111228239,1918,"*",-2.75805332245176e-05,2.75805332245176e-05,2.9925916916072e-09,0.313118739354655,0,0.27,-0.27,"U",-1.67161271457929e-05,"",1.18,-584199,NA,NA,NA,NA,NA,NA,NA,"",-215865,"XR_001741518.2","",""
"3016","chr15:71272788-71273110","THSD4","chr15",71272788,71273110,323,"*",2.75773466559275e-05,2.75773466559275e-05,7.61450808696036e-10,0.312996468055681,0.03,0.865,-0.835,"U",-1.96004500254578e-05,"",22.795,175836,128.133127855019,1.97182577043878,1.25235426892885,0.00519117894070533,0.0177389436488733,"protein_coding","thrombospondin type 1 domain containing 4 [Source:HGNC Symbol;Acc:HGNC:25835]","intron",1943,"XR_007064701.1","","enhD"
"3017","chr14:102757167-102757273","TRAF3","chr14",102757167,102757273,107,"*",-2.75636956861903e-05,2.75636956861903e-05,3.60554908071408e-09,0.312472668942357,1,0.64,0.36,"M",1.6716127145799e-05,"",5.2975,-20176,NA,NA,NA,NA,NA,NA,NA,"exon",14452,"XR_007064356.1","",""
"3018","chr10:26597902-26599703","PDSS1","chr10",26597902,26599703,1802,"*",2.75620925831497e-05,2.75620925831497e-05,6.4534490082527e-10,0.312411156539399,0.185,0.845,-0.66,"U",-3.74954769735919e-05,"",3.2225,-97998,572.573746014559,-1.1427565901928,0.147724277050196,1.01027231753589e-15,3.60962141577233e-14,"protein_coding","decaprenyl diphosphate synthase subunit 1 [Source:HGNC Symbol;Acc:HGNC:17759]","",8039,"NR_026793.1","",""
"3019","chr17:56411076-56412856","NOG","chr17",56411076,56412856,1781,"*",4.11901775189325e-06,2.75275714066859e-05,7.71777135102791e-10,0.311086550158253,0,0.325,-0.325,"U",-1.95507941061656e-05,"",3.36,-180843,54.5324233221134,-7.68750366334142,1.05031156876356,6.78341419105433e-15,2.21961955589425e-13,"protein_coding","noggin [Source:HGNC Symbol;Acc:HGNC:7866]","prom,exon,intron",0,"XM_011524433.3","","enhD"
"3020","chr7:100630979-100631425","TFR2","chr7",100630979,100631425,447,"*",4.11901775190278e-06,2.75275714066763e-05,7.71777135102213e-10,0.311086550157887,0.66,0.01,0.65,"M",1.95507941061586e-05,"",23.2,11354,68.6480790077119,8.88510168175829,0.744400656160871,8.08374863353754e-35,1.60348122895039e-32,"protein_coding","transferrin receptor 2 [Source:HGNC Symbol;Acc:HGNC:11762]","exon,intron",2226,"NM_001206855.3","shores",""
"3021","chr3:30714687-30715777","TGFBR2","chr3",30714687,30715777,1091,"*",-2.7527397887344e-05,2.7527397887344e-05,2.97903425659941e-09,0.311079892076141,0,0.52,-0.52,"U",-1.67161271457868e-05,"",4.7925,108086,831.707511684421,-1.31099057458992,0.869229563886566,0.0117945412814665,0.0348683930863952,"protein_coding","transforming growth factor beta receptor 2 [Source:HGNC Symbol;Acc:HGNC:11773]","",100553,"NM_001407128.1","",""
"3022","chr2:52910780-52912767","CHAC2","chr2",52910780,52912767,1988,"*",-2.75088044195693e-05,2.75088044195693e-05,2.97429557520825e-09,0.310366445183975,0,0.385,-0.385,"U",-1.67161271457967e-05,"",1.915,-855037,681.772151593764,-1.28405052240869,0.217544150548241,2.6735286380577e-10,4.83015268139544e-09,"protein_coding","ChaC glutathione specific gamma-glutamylcyclotransferase 2 [Source:HGNC Symbol;Acc:HGNC:32363]","intron",21735,"NR_187749.1","",""
"3023","chr5:43377399-43377677","HMGCS1","chr5",43377399,43377677,279,"*",-2.75088044195693e-05,2.75088044195693e-05,2.97429557520825e-09,0.310366445183975,0,0.385,-0.385,"U",-1.67161271457967e-05,"",3.1575,-63887,NA,NA,NA,NA,NA,NA,NA,"exon,intron",19461,"XR_007058611.1","",""
"3024","chr8:127599679-127601615","MYC","chr8",127599679,127601615,1937,"*",-2.75088044195693e-05,2.75088044195693e-05,2.97429557520825e-09,0.310366445183975,0,0.385,-0.385,"U",-1.67161271457967e-05,"",4.5075,-133819,18530.1412284101,0.895400482084978,0.157124185919865,2.40442522949727e-09,3.73211432546143e-08,"protein_coding","MYC proto-oncogene, bHLH transcription factor [Source:HGNC Symbol;Acc:HGNC:7553]","",67387,"XR_007061106.1","","K4m3"
"3025","chr1:187685852-187687396","PLA2G4A","chr1",187685852,187687396,1545,"*",-2.74935930910682e-05,2.74935930910682e-05,2.97042094883635e-09,0.309782773801301,0,0.635,-0.635,"U",-1.67161271457967e-05,"",1.57,856903,NA,NA,NA,NA,NA,NA,NA,"",-138169,"XR_922371.3","","enhD"
"3026","chr19:49696725-49696794","CPT1C","chr19",49696725,49696794,70,"*",2.7479299877079e-05,2.7479299877079e-05,2.22140105281804e-09,0.309234331239473,0.6,0.065,0.535,"M",3.02157243495602e-05,"",28.4225,5827,NA,NA,NA,NA,NA,NA,NA,"prom,intron",-588,"XM_047438162.1","",""
"3027","chr9:99646011-99647587","NR4A3","chr9",99646011,99647587,1577,"*",-2.74701937040539e-05,2.74701937040539e-05,2.96446433779355e-09,0.308884919772876,0,0.5,-0.5,"U",-1.67161271457951e-05,"",2.5225,-174268,22.4916094361037,1.82216453727772,0.630093141316436,0.000136769068038136,0.000789117740203183,"protein_coding","nuclear receptor subfamily 4 group A member 3 [Source:HGNC Symbol;Acc:HGNC:7982]","intron",-18009,"XR_007061699.1","",""
"3028","chr10:1153841-1153936","IDI1","chr10",1153841,1153936,96,"*",-2.74701937040539e-05,2.74701937040539e-05,2.96446433779355e-09,0.308884919772874,0.06,0.31,-0.25,"U",-1.67161271457929e-05,"",7.1575,-104722,3625.21171659573,-1.44842743118225,0.176241954756812,1.23762939251601e-17,5.50180781878602e-16,"protein_coding","isopentenyl-diphosphate delta isomerase 1 [Source:HGNC Symbol;Acc:HGNC:5387]","",5827,"XR_930532.3","",""
"3029","chr5:55150127-55150453","GPX8","chr5",55150127,55150453,327,"*",-2.74701937040435e-05,2.74701937040435e-05,2.96446433779133e-09,0.308884919772478,0.08,0.58,-0.5,"U",-1.67161271457868e-05,"",17.805,-9714,NA,NA,NA,NA,NA,NA,NA,"intron",-9718,"NM_001306201.2","",""
"3030","chr4:82612209-82612221","SCD5","chr4",82612209,82612221,13,"*",2.74539134263428e-05,2.74539134263428e-05,4.68694246710838e-10,0.308260231915973,0.185,0.905,-0.72,"U",-3.77464004854938e-05,"",10.645,186575,NA,NA,NA,NA,NA,NA,NA,"",9217,"NR_024087.1","","enhD"
"3031","chr1:75128655-75129477","ACADM","chr1",75128655,75129477,823,"*",-2.74295603387935e-05,2.74295603387935e-05,2.95413118535140e-09,0.307325783601263,0.13,0.495,-0.365,"U",-1.67161271457906e-05,"",5.96,-594954,2350.47006880672,-0.85100182448176,0.320168808423256,0.00172514107219149,0.00704516052965004,"protein_coding","acyl-CoA dehydrogenase medium chain [Source:HGNC Symbol;Acc:HGNC:89]","prom,exon,intron",223,"NM_001001933.1","shores","K4m3"
"3032","chr1:55712489-55714439","PRKAA2","chr1",55712489,55714439,1951,"*",-2.74295603387832e-05,2.74295603387832e-05,2.95413118534917e-09,0.307325783600871,0,0.365,-0.365,"U",-1.67161271457868e-05,"",2.555,-930875,68.6451393304512,-8.86608726088013,1.19265056792992,7.68304449756962e-16,2.80431124161291e-14,"protein_coding","protein kinase AMP-activated catalytic subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:9377]","",140489,"XR_947380.3","",""
"3033","chr5:68987192-68989135","PIK3R1","chr5",68987192,68989135,1944,"*",2.74233136749412e-05,2.74233136749412e-05,7.53046400832368e-10,0.307086093890564,0.015,0.745,-0.73,"U",-1.94727864759875e-05,"",2.405,771452,NA,NA,NA,NA,NA,NA,NA,"intron",18051,"XR_001742709.2","",""
"3034","chr1:56157885-56159781","PRKAA2","chr1",56157885,56159781,1897,"*",-2.7408434850314e-05,2.7408434850314e-05,2.94876423692405e-09,0.306515180959315,0,0.48,-0.48,"U",-1.6716127145799e-05,"",2.525,-485533,68.6451393304512,-8.86608726088013,1.19265056792992,7.68304449756962e-16,2.80431124161291e-14,"protein_coding","protein kinase AMP-activated catalytic subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:9377]","prom,exon",0,"XR_007066109.1","",""
"3035","chr19:33290633-33291417","CEBPA","chr19",33290633,33291417,785,"*",2.73977048859705e-05,2.73977048859705e-05,7.29475785502661e-10,0.306103463263259,0.605,0.045,0.56,"M",3.53275862457072e-05,"",19.9875,11117,68.0099082684797,5.00533318840645,0.726322388350244,8.25941709031416e-13,2.08749872013722e-11,"protein_coding","CCAAT enhancer binding protein alpha [Source:HGNC Symbol;Acc:HGNC:1833]","",11118,"NM_001287435.2","","enhD"
"3036","chr19:1470039-1470107","APC2","chr19",1470039,1470107,69,"*",1.33324022399451e-05,2.73898591404314e-05,7.63977007446941e-10,0.305802415452308,0.005,0.395,-0.39,"U",-1.93583195024936e-05,"",32.4675,23737,434.497501145855,1.36516635136329,0.247860414500079,2.37210718815429e-09,3.68810935082078e-08,"protein_coding","APC regulator of WNT signaling pathway 2 [Source:HGNC Symbol;Acc:HGNC:24036]","exon",9109,"XM_006722653.4","CpGi",""
"3037","chr6:55424277-55424488","HMGCLL1","chr6",55424277,55424488,212,"*",1.26301173897488e-05,2.73746757680617e-05,7.56989710731149e-10,0.305219816769749,0.06,0.87,-0.81,"U",-1.93603155140633e-05,"",9.815,154709,NA,NA,NA,NA,NA,NA,NA,"",96810,"NM_207410.2","",""
"3038","chr3:171511279-171512174","PLD1","chr3",171511279,171512174,896,"*",-2.7341554979123e-05,2.7341554979123e-05,2.9317973002804e-09,0.303948944427876,0.32,0.665,-0.345,"U",-1.67161271458068e-05,"",3.585,298776,5.95368200880155,-1.95711304019932,1.6442979853344,0.012958864330166,0.0376868408356153,"protein_coding","phospholipase D1 [Source:HGNC Symbol;Acc:HGNC:9067]","",50381,"XR_001740531.3","","enhD"
"3039","chr3:180558617-180560165","PEX5L","chr3",180558617,180560165,1549,"*",-2.73415549790921e-05,2.73415549790921e-05,2.93179730027374e-09,0.30394894442669,0.18,0.525,-0.345,"U",-1.67161271457906e-05,"",5.17,-521564,176.995549119532,1.73165067945699,0.441925530409827,3.43405207009868e-06,2.9439703618533e-05,"protein_coding","peroxisomal biogenesis factor 5 like [Source:HGNC Symbol;Acc:HGNC:30024]","intron",15918,"XR_007096299.1","",""
"3040","chr1:218645468-218647310","TGFB2","chr1",218645468,218647310,1843,"*",-2.73415549790714e-05,2.73415549790714e-05,2.93179730026923e-09,0.303948944425898,0,0.23,-0.23,"U",-1.67161271457873e-05,"",3.065,300132,NA,NA,NA,NA,NA,NA,NA,"",73313,"XR_922605.2","",""
"3041","chr1:65609113-65609407","LEPR","chr1",65609113,65609407,295,"*",-2.73415549790714e-05,2.73415549790714e-05,2.93179730026923e-09,0.303948944425898,0,0.23,-0.23,"U",-1.67161271457873e-05,"",18.3425,188461,253.033095233996,-1.55598970799569,0.45947665173061,3.41624896029111e-05,0.000231170968300842,"protein_coding","leptin receptor [Source:HGNC Symbol;Acc:HGNC:6554]","intron",37566,"XR_007067423.1","",""
"3042","chr11:89493810-89494007","NOX4","chr11",89493810,89494007,198,"*",-2.73415549790714e-05,2.73415549790714e-05,2.93179730026923e-09,0.303948944425898,0,0.23,-0.23,"U",-1.67161271457873e-05,"",30.5475,95604,NA,NA,NA,NA,NA,NA,NA,"intron",-1592,"NM_001300995.1","",""
"3043","chr4:138847052-138848790","SLC7A11","chr4",138847052,138848790,1739,"*",-2.73415549790714e-05,2.73415549790714e-05,2.93179730026923e-09,0.303948944425898,0,0.46,-0.46,"U",-1.67161271457873e-05,"",3.2175,-534394,NA,NA,NA,NA,NA,NA,NA,"intron",163857,"NR_133945.1","",""
"3044","chr5:150975058-150976893","GPX3","chr5",150975058,150976893,1836,"*",-2.73415549790714e-05,2.73415549790714e-05,2.93179730026923e-09,0.303948944425898,0,0.46,-0.46,"U",-1.67161271457873e-05,"",2.805,-43698,43.9356975928317,2.8384934307621,0.628939489953122,2.39143743314621e-07,2.59418296594789e-06,"protein_coding","glutathione peroxidase 3 [Source:HGNC Symbol;Acc:HGNC:4555]","",12172,"XR_007059001.1","",""
"3045","chr5:91762512-91762908","ARRDC3","chr5",91762512,91762908,397,"*",-2.73415549790714e-05,2.73415549790714e-05,2.93179730026923e-09,0.303948944425898,0,0.23,-0.23,"U",-1.67161271457873e-05,"",2.3425,-379195,2421.69858077435,-0.923505870750279,0.168318415830398,7.48486782057807e-09,1.06363521865349e-07,"protein_coding","arrestin domain containing 3 [Source:HGNC Symbol;Acc:HGNC:29263]","",72951,"XR_001742803.1","",""
"3046","chr17:78373297-78373304","SOCS3","chr17",78373297,78373304,8,"*",-2.73208365196396e-05,2.73208365196396e-05,3.5376950132126e-09,0.303153959828553,0.93,0.49,0.44,"M",1.67161271457856e-05,"",15,-13220,NA,NA,NA,NA,NA,NA,NA,"intron",-5345,"XM_047437105.1","",""
"3047","chr17:65512253-65512266","AXIN2","chr17",65512253,65512266,14,"*",2.72897815347664e-05,2.72897815347664e-05,5.65857932483002e-11,0.301962354114525,0.14,0.925,-0.785,"U",-3.8732248874794e-05,"",8.25,128767,181.993597918673,-1.45587757343392,0.451872607883726,7.20363986286619e-05,0.000447303734317265,"protein_coding","axin 2 [Source:HGNC Symbol;Acc:HGNC:904]","",48052,"XM_011525321.3","",""
"3048","chr20:9199576-9200284","PLCB4","chr20",9199576,9200284,709,"*",-2.72688898236363e-05,2.72688898236363e-05,2.91340394817075e-09,0.301160721704777,0,0.44,-0.44,"U",-1.67161271457873e-05,"",14.7025,131751,28.6591546992785,-5.85287489295861,0.655939762046291,4.69254870695101e-20,2.77139806795328e-18,"protein_coding","phospholipase C beta 4 [Source:HGNC Symbol;Acc:HGNC:9059]","intron",33250,"XM_006723569.3","","enhD"
"3049","chr3:30820764-30822644","TGFBR2","chr3",30820764,30822644,1881,"*",-2.72688898236363e-05,2.72688898236363e-05,2.91340394817075e-09,0.301160721704777,0,0.44,-0.44,"U",-1.67161271457873e-05,"",2.165,214163,831.707511684421,-1.31099057458992,0.869229563886566,0.0117945412814665,0.0348683930863952,"protein_coding","transforming growth factor beta receptor 2 [Source:HGNC Symbol;Acc:HGNC:11773]","intron",53073,"XM_017006297.2","",""
"3050","chr6:119828940-119830879","MAN1A1","chr6",119828940,119830879,1940,"*",-2.72688898236363e-05,2.72688898236363e-05,2.91340394817075e-09,0.301160721704777,0,0.44,-0.44,"U",-1.67161271457873e-05,"",2.3625,-479179,NA,NA,NA,NA,NA,NA,NA,"intron",-36471,"XR_007059730.1","","enhD"
"3051","chr4:107031146-107031342","DKK2","chr4",107031146,107031342,197,"*",-2.72432508920574e-05,2.72432508920574e-05,2.90692435807037e-09,0.300176934480414,0.04,0.69,-0.65,"U",-1.6716127145799e-05,"",21.5575,252464,NA,NA,NA,NA,NA,NA,NA,"intron",4972,"NM_014421.3","",""
