"","segment_id","annotated_genes","seqnames","start","end","width","strand","average_shap_value","reliability_shap_value","shap_variance","z_score","avg_meth_R","avg_meth_S","diff","direction","mean_coef","avg_depth","dist_to_TSS","baseMean","log2FoldChange","lfcSE","pvalue","padj","type","description","gene_members","gene_dist.to.feature","gene_feature.name","cgi_members","reg_members"
"5755","chr7:41866129-41868092","INHBA","chr7",41866129,41868092,1964,"*",-0.000124003506626965,0.000346759405167224,1.26412780180698e-07,0.755908729433843,0,0.8925,-0.8925,"U",-0.000304974139822111,2.97125,-160295,NA,NA,NA,NA,NA,NA,NA,"",65499,"XR_007060294.1","","K4m3,enhD"
"5756","chr7:41866129-41868092","GLI3","chr7",41866129,41868092,1964,"*",-0.000124003506626965,0.000346759405167224,1.26412780180698e-07,0.755908729433843,0,0.8925,-0.8925,"U",-0.000304974139822111,2.97125,396008,274.636943308973,-11.0889049309087,1.18603576963008,3.63811403570762e-25,5.85605760783542e-23,"protein_coding","GLI family zinc finger 3 [Source:HGNC Symbol;Acc:HGNC:4319]","",65499,"XR_007060294.1","","K4m3,enhD"
"5757","chr5:38882187-38884096","RICTOR","chr5",38882187,38884096,1910,"*",-1.83743618765381e-05,0.000346738480920903,1.30193836810193e-07,0.755820247310808,0.03,0.89,-0.86,"U",-0.000313754036363497,3.55375,190306,1360.00638317227,-1.41001244147051,0.248984657528411,3.4158112805239e-10,9.50491883626631e-09,"protein_coding","RPTOR independent companion of MTOR complex 2 [Source:HGNC Symbol;Acc:HGNC:28611]","exon,intron",15326,"XM_047417871.1","",""
"5758","chr5:38882187-38884096","OSMR","chr5",38882187,38884096,1910,"*",-1.83743618765381e-05,0.000346738480920903,1.30193836810193e-07,0.755820247310808,0.03,0.89,-0.86,"U",-0.000313754036363497,3.55375,36329,1122.18114496184,-8.42021265110407,0.941597635218861,9.58025959989987e-21,9.92426364097878e-19,"protein_coding","oncostatin M receptor [Source:HGNC Symbol;Acc:HGNC:8507]","exon,intron",15326,"XM_047417871.1","",""
"5759","chr17:13655595-13657571","HS3ST3A1","chr17",13655595,13657571,1977,"*",2.03449801807552e-06,0.000346679736519598,1.26356575328039e-07,0.755571835527468,0.03,0.85,-0.82,"U",-0.000321889506313613,2.68875,-53666,1057.26376437771,-4.23093670671607,0.81415536863455,1.27350316199435e-08,2.73224314755152e-07,"protein_coding","heparan sulfate-glucosamine 3-sulfotransferase 3A1 [Source:HGNC Symbol;Acc:HGNC:5196]","",35865,"XR_934239.3","",""
"5760","chr17:13655595-13657571","COX10","chr17",13655595,13657571,1977,"*",2.03449801807552e-06,0.000346679736519598,1.26356575328039e-07,0.755571835527468,0.03,0.85,-0.82,"U",-0.000321889506313613,2.68875,-411919,NA,NA,NA,NA,NA,NA,NA,"",35865,"XR_934239.3","",""
"5761","chr6:169140006-169141464","SMOC2","chr6",169140006,169141464,1459,"*",-4.87494829707968e-05,0.000346489655684389,1.22881137556622e-07,0.754768042856084,0.63,0.9475,-0.3175,"U",-0.000318519689949718,2.895,698855,NA,NA,NA,NA,NA,NA,NA,"",20838,"NR_132622.1","shores",""
"5762","chr6:169140006-169141464","THBS2","chr6",169140006,169141464,1459,"*",-4.87494829707968e-05,0.000346489655684389,1.22881137556622e-07,0.754768042856084,0.63,0.9475,-0.3175,"U",-0.000318519689949718,2.895,112586,1735.94615931318,-7.80629523797512,1.13385822294734,1.98753488772421e-13,8.9504655747328e-12,"protein_coding","thrombospondin 2 [Source:HGNC Symbol;Acc:HGNC:11786]","",20838,"NR_132622.1","shores",""
"5763","chr19:7926940-7927088","CTXN1","chr19",7926940,7927088,149,"*",-2.65283503920558e-05,0.000346336969524297,1.32960444430663e-07,0.754122380623125,0.1025,0.8225,-0.72,"U",-0.00030678731613116,15.3575,-805,NA,NA,NA,NA,NA,NA,NA,"prom,exon",-806,"NM_206833.4","CpGi,shores","enhP"
"5764","chr8:120357015-120358594","MTBP","chr8",120357015,120358594,1580,"*",-9.83892580367507e-05,0.000346213412637433,1.30494735430631e-07,0.753599897017394,0.2025,0.8675,-0.665,"U",-0.000316156606637805,3.29875,-86806,534.704241014147,-0.555704033893789,0.172588730559875,0.000307164153850235,0.00228087732695793,"protein_coding","MDM2 binding protein [Source:HGNC Symbol;Acc:HGNC:7417]","intron",86557,"NM_014078.6","",""
"5765","chr8:120357015-120358594","COL14A1","chr8",120357015,120358594,1580,"*",-9.83892580367507e-05,0.000346213412637433,1.30494735430631e-07,0.753599897017394,0.2025,0.8675,-0.665,"U",-0.000316156606637805,3.29875,297235,60.8002081415535,-3.44154743305138,0.925782163314283,1.00509628389232e-05,0.000115049169026576,"protein_coding","collagen type XIV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2191]","intron",86557,"NM_014078.6","",""
"5766","chr12:46808898-46810695","SLC38A2","chr12",46808898,46810695,1798,"*",7.03822082984667e-05,0.000346174810289419,1.2859547468643e-07,0.753436659706291,0.0625,0.8675,-0.805,"U",-0.000310608762245059,3.31375,-436125,13028.6863414291,-0.783414212281189,0.359160742632453,0.00205450678302143,0.0111820459347107,"protein_coding","solute carrier family 38 member 2 [Source:HGNC Symbol;Acc:HGNC:13448]","intron",15303,"NM_018018.5","",""
"5767","chr12:46808898-46810695","SLC38A4","chr12",46808898,46810695,1798,"*",7.03822082984667e-05,0.000346174810289419,1.2859547468643e-07,0.753436659706291,0.0625,0.8675,-0.805,"U",-0.000310608762245059,3.31375,21713,92.3526753993114,-6.43350860027427,1.83186540760065,7.18731884624489e-06,8.59084401926636e-05,"protein_coding","solute carrier family 38 member 4 [Source:HGNC Symbol;Acc:HGNC:14679]","intron",15303,"NM_018018.5","",""
"5768","chr2:226309133-226310632","NYAP2","chr2",226309133,226310632,1500,"*",-0.000103869326275008,0.000346128221116301,1.46872242234255e-07,0.753239648598479,0.01,0.8675,-0.8575,"U",-0.000303294812636514,2.3525,909423,NA,NA,NA,NA,NA,NA,NA,"",156333,"XR_923963.2","",""
"5769","chr2:226309133-226310632","RHBDD1","chr2",226309133,226310632,1500,"*",-0.000103869326275008,0.000346128221116301,1.46872242234255e-07,0.753239648598479,0.01,0.8675,-0.8575,"U",-0.000303294812636514,2.3525,-489514,506.196303972522,1.90510215808859,0.980425845094001,0.00143730331426424,0.00827781218864698,"protein_coding","rhomboid domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23081]","",156333,"XR_923963.2","",""
"5770","chr12:77539197-77541133","NAV3","chr12",77539197,77541133,1937,"*",-8.78482627526945e-05,0.000345930637849313,1.50271958132009e-07,0.75240413047895,0.02,0.865,-0.845,"U",-0.000295100958305857,2.42375,214556,36.1830839791267,-5.54148291538975,0.991379765268476,1.33895583073044e-09,3.3865548440747e-08,"protein_coding","neuron navigator 3 [Source:HGNC Symbol;Acc:HGNC:15998]","",-30729,"XM_047429826.1","",""
"5771","chr14:33597663-33599640","EGLN3","chr14",33597663,33599640,1978,"*",-9.03418969388609e-05,0.000345884791181519,1.2962915593981e-07,0.75221025919498,0.1275,0.8725,-0.745,"U",-0.000310919718427884,3.56125,351434,430.256572399122,1.67921477865658,0.316187376730211,6.06625470115236e-09,1.38781051428404e-07,"protein_coding","egl-9 family hypoxia inducible factor 3 [Source:HGNC Symbol;Acc:HGNC:14661]","intron",40548,"XR_007064112.1","",""
"5772","chr14:33597663-33599640","NPAS3","chr14",33597663,33599640,1978,"*",-9.03418969388609e-05,0.000345884791181519,1.2962915593981e-07,0.75221025919498,0.1275,0.8725,-0.745,"U",-0.000310919718427884,3.56125,663267,30.673116915461,-3.32501494206575,0.815406234215719,2.92973823861769e-06,3.85732482524044e-05,"protein_coding","neuronal PAS domain protein 3 [Source:HGNC Symbol;Acc:HGNC:19311]","intron",40548,"XR_007064112.1","",""
"5773","chr1:87179730-87180533","SELENOF","chr1",87179730,87180533,804,"*",4.03092012589896e-06,0.00034573557740351,1.44104489826418e-07,0.751579280584739,0.1925,0.825,-0.6325,"U",-0.000295715292426349,3.29625,-265306,3513.36201801485,-0.651696264992973,0.247655003256979,0.0011146056584395,0.00670729340626901,"protein_coding","selenoprotein F [Source:HGNC Symbol;Acc:HGNC:17705]","",-32136,"NR_167752.1","","K4m3"
"5774","chr1:87179730-87180533","LMO4","chr1",87179730,87180533,804,"*",4.03092012589896e-06,0.00034573557740351,1.44104489826418e-07,0.751579280584739,0.1925,0.825,-0.6325,"U",-0.000295715292426349,3.29625,-148347,1733.39028394472,-1.62028763294282,0.605247511369011,0.000192529527241442,0.00153300781356022,"protein_coding","LIM domain only 4 [Source:HGNC Symbol;Acc:HGNC:6644]","",-32136,"NR_167752.1","","K4m3"
"5775","chr9:104238108-104239941","SMC2","chr9",104238108,104239941,1834,"*",-2.80685342971881e-05,0.000345092836691421,1.43782211880471e-07,0.748861330227419,0.035,0.68,-0.645,"U",-0.00029319704826612,3.23375,143848,NA,NA,NA,NA,NA,NA,NA,"",-30288,"NR_135141.1","",""
"5776","chr9:104238108-104239941","OR13F1","chr9",104238108,104239941,1834,"*",-2.80685342971881e-05,0.000345092836691421,1.43782211880471e-07,0.748861330227419,0.035,0.68,-0.645,"U",-0.00029319704826612,3.23375,-264322,NA,NA,NA,NA,NA,NA,NA,"",-30288,"NR_135141.1","",""
"5777","chr17:56694604-56696541","NOG","chr17",56694604,56696541,1938,"*",7.64603803884508e-05,0.000345084720034927,1.27666979484014e-07,0.748827007414183,0.225,0.8975,-0.6725,"U",-0.000316488627877147,3.66375,100905,16.3844608732647,-5.71507851737101,0.639431295406291,3.09991291675639e-20,3.09872823666081e-18,"protein_coding","noggin [Source:HGNC Symbol;Acc:HGNC:7866]","",100907,"NM_005450.6","","enhD"
"5778","chr17:56694604-56696541","DGKE","chr17",56694604,56696541,1938,"*",7.64603803884508e-05,0.000345084720034927,1.27666979484014e-07,0.748827007414183,0.225,0.8975,-0.6725,"U",-0.000316488627877147,3.66375,-137566,820.870749275477,-2.14380059330718,0.715588292351109,9.60242946741296e-05,0.000841442013990879,"protein_coding","diacylglycerol kinase epsilon [Source:HGNC Symbol;Acc:HGNC:2852]","",100907,"NM_005450.6","","enhD"
"5779","chr12:18631379-18633256","CAPZA3","chr12",18631379,18633256,1878,"*",0.0001224970912632,0.000344908718885785,1.25256473988691e-07,0.748082753351539,0.075,0.9125,-0.8375,"U",-0.000305507192146814,3.23625,-104863,NA,NA,NA,NA,NA,NA,NA,"intron",81489,"XM_017020182.2","",""
"5780","chr12:18631379-18633256","RERGL","chr12",18631379,18633256,1878,"*",0.0001224970912632,0.000344908718885785,1.25256473988691e-07,0.748082753351539,0.075,0.9125,-0.8375,"U",-0.000305507192146814,3.23625,-311272,2.27864105401615,-2.19614593908536,1.94391778310133,0.00730074677271684,0.0312329071421611,"protein_coding","RERG like [Source:HGNC Symbol;Acc:HGNC:26213]","intron",81489,"XM_017020182.2","",""
"5781","chr4:24725115-24727037","SOD3","chr4",24725115,24727037,1923,"*",2.88441641982623e-05,0.000344835035693544,1.31287458427221e-07,0.747771170072443,0.0625,0.8075,-0.745,"U",-0.000320056917798157,2.25875,-62875,1995.99435338314,-7.80092322188985,2.70352534765055,8.71053816041488e-06,0.000101487146168932,"protein_coding","superoxide dismutase 3 [Source:HGNC Symbol;Acc:HGNC:11181]","",40755,"XR_007058079.1","",""
"5782","chr4:24725115-24727037","DHX15","chr4",24725115,24727037,1923,"*",2.88441641982623e-05,0.000344835035693544,1.31287458427221e-07,0.747771170072443,0.0625,0.8075,-0.745,"U",-0.000320056917798157,2.25875,-140561,NA,NA,NA,NA,NA,NA,NA,"",40755,"XR_007058079.1","",""
"5783","chr2:226534275-226536231","RHBDD1","chr2",226534275,226536231,1957,"*",-4.90874601030426e-05,0.00034481919653323,1.24044582389382e-07,0.747704191194918,0.0725,0.8725,-0.8,"U",-0.000320836875795856,2.30625,-263915,506.196303972522,1.90510215808859,0.980425845094001,0.00143730331426424,0.00827781218864698,"protein_coding","rhomboid domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23081]","",-67312,"XR_923963.2","",""
"5784","chr12:62907308-62909236","MON2","chr12",62907308,62909236,1929,"*",8.43424406252689e-05,0.000344573590142312,1.28467944633192e-07,0.746665598236045,0.1075,0.8775,-0.77,"U",-0.000320598170973689,2.82125,440491,NA,NA,NA,NA,NA,NA,NA,"intron",25218,"XM_011538578.3","",""
"5785","chr12:62907308-62909236","PPM1H","chr12",62907308,62909236,1929,"*",8.43424406252689e-05,0.000344573590142312,1.28467944633192e-07,0.746665598236045,0.1075,0.8775,-0.77,"U",-0.000320598170973689,2.82125,25914,148.341825883913,-6.77691202030404,0.56005034810665,8.24662865132684e-35,2.6685070114211e-32,"protein_coding","protein phosphatase, Mg2+/Mn2+ dependent 1H [Source:HGNC Symbol;Acc:HGNC:18583]","intron",25218,"XM_011538578.3","",""
"5786","chr5:33097914-33099206","TARS1","chr5",33097914,33099206,1293,"*",2.45923984632086e-05,0.000344560857097207,1.22523918318408e-07,0.746611754152669,0.0375,0.5925,-0.555,"U",-0.000307405229272742,3.4475,-341490,5338.87896880681,-0.508784226435409,0.170545044788733,0.000865956139926521,0.00544920435445341,"protein_coding","threonyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:11572]","",-48512,"NR_188269.1","",""
"5787","chr5:33097914-33099206","NPR3","chr5",33097914,33099206,1293,"*",2.45923984632086e-05,0.000344560857097207,1.22523918318408e-07,0.746611754152669,0.0375,0.5925,-0.555,"U",-0.000307405229272742,3.4475,408844,169.11293221336,-7.31072695836813,0.734922004440449,1.5793944537937e-24,2.37196330697018e-22,"protein_coding","natriuretic peptide receptor 3 [Source:HGNC Symbol;Acc:HGNC:7945]","",-48512,"NR_188269.1","",""
"5788","chr7:103600401-103602395","RELN","chr7",103600401,103602395,1995,"*",-0.000105649625681932,0.000344447752663472,1.24430660078905e-07,0.746133470716901,0.9275,0.1875,0.74,"M",0.000314069888125598,2.78625,387263,6057.7129195308,5.92560646365854,0.939581016054738,1.80918463822033e-11,6.06047891402987e-10,"protein_coding","reelin [Source:HGNC Symbol;Acc:HGNC:9957]","intron",65813,"XR_001745315.2","","CTCF"
"5789","chr7:103600401-103602395","SLC26A5","chr7",103600401,103602395,1995,"*",-0.000105649625681932,0.000344447752663472,1.24430660078905e-07,0.746133470716901,0.9275,0.1875,0.74,"M",0.000314069888125598,2.78625,-154194,6.96501451819098,5.40381282259912,0.788616266117603,4.92483535203039e-13,2.08329827533059e-11,"protein_coding","solute carrier family 26 member 5 [Source:HGNC Symbol;Acc:HGNC:9359]","intron",65813,"XR_001745315.2","","CTCF"
"5790","chr5:40458678-40460330","PTGER4","chr5",40458678,40460330,1653,"*",6.29100524135642e-05,0.000344419596542011,1.28201768022394e-07,0.746014407245508,0.0375,0.7275,-0.69,"U",-0.000328313434373856,2.015,-219585,31.2995760751093,-5.19279985990344,1.30082447875695,2.49950051501116e-06,3.34274913358203e-05,"protein_coding","prostaglandin E receptor 4 [Source:HGNC Symbol;Acc:HGNC:9596]","",69665,"XR_007058744.1","",""
"5791","chr5:40458678-40460330","DAB2","chr5",40458678,40460330,1653,"*",6.29100524135642e-05,0.000344419596542011,1.28201768022394e-07,0.746014407245508,0.0375,0.7275,-0.69,"U",-0.000328313434373856,2.015,-996378,820.809003723417,-5.72114112702771,3.59475750271052,0.000210028216241788,0.00164946069852351,"protein_coding","DAB adaptor protein 2 [Source:HGNC Symbol;Acc:HGNC:2662]","",69665,"XR_007058744.1","",""
"5792","chr12:47544000-47545977","RPAP3","chr12",47544000,47545977,1978,"*",3.71274728666871e-06,0.000344266761853987,1.26532611341579e-07,0.745368116934171,0.085,0.815,-0.73,"U",-0.00031207038728581,2.92875,160053,1346.10479735179,-0.524390880363535,0.267270980052342,0.0121500244342486,0.0464569334805938,"protein_coding","RNA polymerase II associated protein 3 [Source:HGNC Symbol;Acc:HGNC:26151]","",128994,"NR_149087.1","",""
"5793","chr12:47544000-47545977","AMIGO2","chr12",47544000,47545977,1978,"*",3.71274728666871e-06,0.000344266761853987,1.26532611341579e-07,0.745368116934171,0.085,0.815,-0.73,"U",-0.00031207038728581,2.92875,-464041,245.887666000543,-11.1797739933962,0.950258471388683,1.77130217826645e-36,6.54089797310911e-34,"protein_coding","adhesion molecule with Ig like domain 2 [Source:HGNC Symbol;Acc:HGNC:24073]","",128994,"NR_149087.1","",""
"5794","chr2:225928718-225930713","NYAP2","chr2",225928718,225930713,1996,"*",-3.98945050394332e-05,0.000344256539768457,1.51849539292122e-07,0.745324890917058,0.06,0.8775,-0.8175,"U",-0.000286919572874945,2.20125,529008,NA,NA,NA,NA,NA,NA,NA,"",-37128,"XR_007088108.1","",""
"5795","chr2:225928718-225930713","RHBDD1","chr2",225928718,225930713,1996,"*",-3.98945050394332e-05,0.000344256539768457,1.51849539292122e-07,0.745324890917058,0.06,0.8775,-0.8175,"U",-0.000286919572874945,2.20125,-869433,506.196303972522,1.90510215808859,0.980425845094001,0.00143730331426424,0.00827781218864698,"protein_coding","rhomboid domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23081]","",-37128,"XR_007088108.1","",""
"5796","chr1:225850112-225850155","EPHX1","chr1",225850112,225850155,44,"*",6.3006916605603e-05,0.00034419075417836,1.24746575252355e-07,0.745046704138553,0.1725,0.7625,-0.59,"U",-0.000316783235500777,29.88875,39988,1102.26423873777,-1.93409733175484,0.582167271818637,3.33279330515078e-05,0.000332094337339913,"protein_coding","epoxide hydrolase 1 [Source:HGNC Symbol;Acc:HGNC:3401]","intron",17017,"XM_047435148.1","","enhD"
"5797","chr1:225850112-225850155","TMEM63A","chr1",225850112,225850155,44,"*",6.3006916605603e-05,0.00034419075417836,1.24746575252355e-07,0.745046704138553,0.1725,0.7625,-0.59,"U",-0.000316783235500777,29.88875,32225,1159.77728021548,-2.02556442638072,0.684964180688423,0.000103086713344531,0.000896311844448241,"protein_coding","transmembrane protein 63A [Source:HGNC Symbol;Acc:HGNC:29118]","intron",17017,"XM_047435148.1","","enhD"
"5798","chr6:148183690-148185510","SASH1","chr6",148183690,148185510,1821,"*",3.3734290886462e-05,0.000344118889084181,1.33329002848956e-07,0.744742809030106,0.1,0.8625,-0.7625,"U",-0.000310873788360433,3.27875,-86794,676.577704427235,-11.1016499350034,0.555147777391248,2.68816930633566e-93,1.0547032273408e-89,"protein_coding","SAM and SH3 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19182]","",-7958,"XM_024446384.2","",""
"5799","chr6:148183690-148185510","SAMD5","chr6",148183690,148185510,1821,"*",3.3734290886462e-05,0.000344118889084181,1.33329002848956e-07,0.744742809030106,0.1,0.8625,-0.7625,"U",-0.000310873788360433,3.27875,675000,1.07145361713625,-3.02215014345228,1.25904884695649,0.0003665483975151,0.00264731272462125,"protein_coding","sterile alpha motif domain containing 5 [Source:HGNC Symbol;Acc:HGNC:21180]","",-7958,"XM_024446384.2","",""
"5800","chr12:18406076-18407799","RERGL","chr12",18406076,18407799,1724,"*",7.33777177684209e-05,0.00034364855243632,1.2940154095338e-07,0.742753901783261,0.0875,0.9375,-0.85,"U",-0.000305039195476007,2.76875,-85969,2.27864105401615,-2.19614593908536,1.94391778310133,0.00730074677271684,0.0312329071421611,"protein_coding","RERG like [Source:HGNC Symbol;Acc:HGNC:26213]","intron",21560,"XM_017019479.2","",""
"5801","chr12:18406076-18407799","CAPZA3","chr12",18406076,18407799,1724,"*",7.33777177684209e-05,0.00034364855243632,1.2940154095338e-07,0.742753901783261,0.0875,0.9375,-0.85,"U",-0.000305039195476007,2.76875,-330320,NA,NA,NA,NA,NA,NA,NA,"intron",21560,"XM_017019479.2","",""
"5802","chr16:83740064-83741445","HSBP1","chr16",83740064,83741445,1382,"*",-8.21744173619708e-05,0.000343515983998763,1.25612349906799e-07,0.742193311135352,0.0425,0.845,-0.8025,"U",-0.000299180864836651,15.97125,20753,NA,NA,NA,NA,NA,NA,NA,"intron",31505,"NR_188499.1","",""
"5803","chr16:83740064-83741445","MLYCD","chr16",83740064,83741445,1382,"*",-8.21744173619708e-05,0.000343515983998763,1.25612349906799e-07,0.742193311135352,0.0425,0.845,-0.8025,"U",-0.000299180864836651,15.97125,-66656,NA,NA,NA,NA,NA,NA,NA,"intron",31505,"NR_188499.1","",""
"5804","chr2:199117490-199119253","SATB2","chr2",199117490,199119253,1764,"*",9.21871131707752e-05,0.000343248027177081,1.38537949960447e-07,0.741060205163472,0.0875,0.8675,-0.78,"U",-0.000307148112353415,2.6775,352013,479.388101923044,-5.99893024366307,0.369864721933723,3.34153469512512e-60,3.74586039323526e-57,"protein_coding","SATB homeobox 2 [Source:HGNC Symbol;Acc:HGNC:21637]","",338687,"NM_001172509.2","","K4m3"
"5805","chr2:220854278-220856246","EPHA4","chr2",220854278,220856246,1969,"*",7.44596838712944e-06,0.000343160123645726,1.26691930453379e-07,0.740688488497698,0.035,0.925,-0.89,"U",-0.000315570274968918,2.695,717956,63.7137340082276,-7.02394069305303,0.776412018526784,9.65186534814646e-21,9.96555097196122e-19,"protein_coding","EPH receptor A4 [Source:HGNC Symbol;Acc:HGNC:3388]","exon,intron",18656,"XR_001739902.1","","enhD"
"5806","chr18:2353096-2355066","NDC80","chr18",2353096,2355066,1971,"*",5.27037237362471e-05,0.00034303211623941,1.37633601089791e-07,0.740147185030851,0.135,0.925,-0.79,"U",-0.000306481491441218,2.8525,-216491,1343.43675587068,-0.667355370509524,0.34389004531037,0.00622804978511844,0.027533243190887,"protein_coding","NDC80 kinetochore complex component [Source:HGNC Symbol;Acc:HGNC:16909]","intron",2271,"XR_001753321.2","",""
"5807","chr6:151729487-151731217","SYNE1","chr6",151729487,151731217,1731,"*",-8.87499948005956e-05,0.000342963565929961,1.33242266951401e-07,0.739857307114987,0.005,0.53,-0.525,"U",-0.000312675647021535,2.4925,906584,NA,NA,NA,NA,NA,NA,NA,"intron",32960,"XM_017010379.2","","enhD"
"5808","chr6:151729487-151731217","ESR1","chr6",151729487,151731217,1731,"*",-8.87499948005956e-05,0.000342963565929961,1.33242266951401e-07,0.739857307114987,0.005,0.53,-0.525,"U",-0.000312675647021535,2.4925,72796,NA,NA,NA,NA,NA,NA,NA,"intron",32960,"XM_017010379.2","","enhD"
"5809","chr5:39641614-39643261","DAB2","chr5",39641614,39643261,1648,"*",5.84341526325481e-05,0.0003429558374281,1.35555324623611e-07,0.739824625686848,0.1625,0.9175,-0.755,"U",-0.000299964443649321,2.80625,-179314,820.809003723417,-5.72114112702771,3.59475750271052,0.000210028216241788,0.00164946069852351,"protein_coding","DAB adaptor protein 2 [Source:HGNC Symbol;Acc:HGNC:2662]","",121185,"NR_104632.1","",""
"5810","chr2:168425526-168427396","CERS6","chr2",168425526,168427396,1871,"*",-0.000133099161469483,0.000342818782976204,1.31267843160233e-07,0.739245065080995,1,0.85,0.15,"M",0.000300102755435013,2.73,-28853,NA,NA,NA,NA,NA,NA,NA,"exon,intron",3347,"XR_001739767.2","",""
"5811","chr2:168425526-168427396","STK39","chr2",168425526,168427396,1871,"*",-0.000133099161469483,0.000342818782976204,1.31267843160233e-07,0.739245065080995,1,0.85,0.15,"M",0.000300102755435013,2.73,-177931,NA,NA,NA,NA,NA,NA,NA,"exon,intron",3347,"XR_001739767.2","",""
"5812","chr15:96238647-96240571","NR2F2","chr15",96238647,96240571,1925,"*",-1.05518713980014e-05,0.00034262363378253,1.34762770230045e-07,0.738419839899673,0.1125,0.835,-0.7225,"U",-0.000297145084647134,2.4025,-85367,1333.66559191268,-2.06558569205585,1.01991681194622,0.00113232440148526,0.00679178259388863,"protein_coding","nuclear receptor subfamily 2 group F member 2 [Source:HGNC Symbol;Acc:HGNC:7976]","intron",-2784,"XR_007064801.1","",""
"5813","chr2:227919462-227921452","SPHKAP","chr2",227919462,227921452,1991,"*",5.29618951055026e-05,0.000342621399080783,1.77540808540737e-07,0.738410390041749,0.2425,0.8525,-0.61,"U",-0.000279110422550943,1.985,260235,NA,NA,NA,NA,NA,NA,NA,"exon,intron",-41150,"XR_001739908.2","",""
"5814","chr2:227919462-227921452","DAW1","chr2",227919462,227921452,1991,"*",5.29618951055026e-05,0.000342621399080783,1.77540808540737e-07,0.738410390041749,0.2425,0.8525,-0.61,"U",-0.000279110422550943,1.985,48408,NA,NA,NA,NA,NA,NA,NA,"exon,intron",-41150,"XR_001739908.2","",""
"5815","chr12:102549283-102551223","IGF1","chr12",102549283,102551223,1941,"*",-2.67563004063484e-05,0.000342304763364008,1.28452366327618e-07,0.737071436178452,0.0975,0.7975,-0.7,"U",-0.000304953002674632,2.6,-67539,NA,NA,NA,NA,NA,NA,NA,"intron",-67445,"XM_017019259.2","",""
"5816","chr12:102549283-102551223","ASCL1","chr12",102549283,102551223,1941,"*",-2.67563004063484e-05,0.000342304763364008,1.28452366327618e-07,0.737071436178452,0.0975,0.7975,-0.7,"U",-0.000304953002674632,2.6,-406451,NA,NA,NA,NA,NA,NA,NA,"intron",-67445,"XM_017019259.2","",""
"5817","chr2:84790734-84792683","TRABD2A","chr2",84790734,84792683,1950,"*",5.98239162462411e-05,0.000342194462492893,1.29212671970735e-07,0.736605008136129,0.1325,0.95,-0.8175,"U",-0.000321647672633222,2.53625,89292,129.862831635607,-6.0471793044339,0.864925823398906,1.84776474996644e-13,8.38116184565704e-12,"protein_coding","TraB domain containing 2A [Source:HGNC Symbol;Acc:HGNC:27013]","intron",88402,"NM_001277053.2","",""
"5818","chr2:84790734-84792683","DNAH6","chr2",84790734,84792683,1950,"*",5.98239162462411e-05,0.000342194462492893,1.29212671970735e-07,0.736605008136129,0.1325,0.95,-0.8175,"U",-0.000321647672633222,2.53625,274279,49.0228724524817,-5.51709488653246,0.723083603318931,1.69218339617648e-15,1.02142793152283e-13,"protein_coding","dynein axonemal heavy chain 6 [Source:HGNC Symbol;Acc:HGNC:2951]","intron",88402,"NM_001277053.2","",""
"5819","chr12:69002021-69003895","CPM","chr12",69002021,69003895,1875,"*",-8.80286192339173e-05,0.000342147500414729,1.24030127547518e-07,0.73640642012898,0.0075,0.72,-0.7125,"U",-0.000306308735949106,3.7525,-30451,37.5868899552688,-6.02845498087465,0.741684697488017,3.25513673352641e-17,2.32209617708925e-15,"protein_coding","carboxypeptidase M [Source:HGNC Symbol;Acc:HGNC:2311]","",-3764,"XR_001749099.2","","enhD"
"5820","chr12:69002021-69003895","CPSF6","chr12",69002021,69003895,1875,"*",-8.80286192339173e-05,0.000342147500414729,1.24030127547518e-07,0.73640642012898,0.0075,0.72,-0.7125,"U",-0.000306308735949106,3.7525,-235674,NA,NA,NA,NA,NA,NA,NA,"",-3764,"XR_001749099.2","","enhD"
"5821","chr7:55092665-55092832","EGFR","chr7",55092665,55092832,168,"*",-0.000107937334589087,0.000342146057973426,1.24515012908747e-07,0.736400320493806,0,0.865,-0.865,"U",-0.000300181506309994,24.1,73648,NA,NA,NA,NA,NA,NA,NA,"intron",-2700,"XM_047419952.1","","enhD"
"5822","chr7:55092665-55092832","LANCL2","chr7",55092665,55092832,168,"*",-0.000107937334589087,0.000342146057973426,1.24515012908747e-07,0.736400320493806,0,0.865,-0.865,"U",-0.000300181506309994,24.1,-272505,NA,NA,NA,NA,NA,NA,NA,"intron",-2700,"XM_047419952.1","","enhD"
"5823","chr8:106205251-106207204","OXR1","chr8",106205251,106207204,1954,"*",-8.20399648976998e-06,0.000342082001522836,1.29005505681177e-07,0.736129445707918,0.0625,0.6675,-0.605,"U",-0.000302375585894612,3.14875,-62940,895.171813525142,-2.18115148085006,0.287214488567232,7.3307305948142e-15,4.07251277716864e-13,"protein_coding","oxidation resistance 1 [Source:HGNC Symbol;Acc:HGNC:15822]","",-49747,"XR_007061048.1","","enhD"
